user_id,txn_date,amount,cashback_cost
10531,2026-04-30,68.95,0.0
10531,2026-05-19,25.29,0.0
10534,2026-03-11,57.08,0.0
10537,2026-03-31,62.46,1.8738
10538,2026-02-10,25.5,0.0
10538,2026-03-12,47.36,0.0
10540,2026-04-05,61.23,0.0
10542,2026-02-11,14.46,0.4338
10542,2026-02-20,55.26,1.6578
10542,2026-03-05,34.01,1.0203
10542,2026-03-09,33.25,0.9974999999999999
10543,2026-03-10,64.04,1.9212
10543,2026-03-10,81.71,2.4513
10546,2026-03-16,32.48,0.0
10546,2026-03-23,42.15,0.0
10546,2026-04-23,68.74,0.0
10546,2026-04-28,23.99,0.0
10549,2026-02-22,56.7,0.0
10549,2026-03-02,30.44,0.0
10549,2026-03-06,48.17,0.0
10549,2026-03-15,87.03,0.0
10549,2026-03-20,38.92,0.0
10549,2026-03-23,3.34,0.0
10549,2026-04-04,80.56,0.0
10549,2026-04-11,30.3,0.0
10549,2026-04-13,48.05,0.0
10549,2026-04-14,38.3,0.0
10550,2026-04-10,81.47,0.0
10551,2026-02-25,65.68,1.9704000000000002
10551,2026-03-07,45.66,1.3698
10551,2026-03-12,22.75,0.6825
10552,2026-03-24,46.19,1.3857
10552,2026-03-25,28.59,0.8577
10552,2026-04-06,23.94,0.7182000000000001
10552,2026-05-05,34.72,1.0415999999999999
10552,2026-05-17,26.96,0.8088
10553,2026-02-26,33.98,0.0
10553,2026-03-03,25.51,0.0
10553,2026-03-27,34.6,0.0
10553,2026-04-19,32.74,0.0
10557,2026-03-25,14.17,0.0
10557,2026-04-22,19.0,0.0
10558,2026-01-30,40.39,1.2117
10558,2026-03-05,30.64,0.9192
10560,2026-02-24,27.59,0.8277
10561,2026-03-11,38.63,0.0
10561,2026-03-16,45.32,0.0
10561,2026-03-18,66.52,0.0
10561,2026-03-26,39.96,0.0
10562,2026-02-03,1.0,0.03
10562,2026-02-22,9.83,0.2949
10562,2026-03-17,1.0,0.03
10562,2026-03-28,39.09,1.1727
10565,2026-03-13,14.57,0.0
10566,2026-03-27,26.76,0.8028000000000001
10566,2026-04-02,35.4,1.0619999999999998
10566,2026-04-02,25.05,0.7515
10566,2026-04-08,12.78,0.38339999999999996
10566,2026-04-24,27.86,0.8358
10566,2026-05-03,48.6,1.458
10566,2026-05-03,46.23,1.3868999999999998
10566,2026-05-08,31.14,0.9342
10570,2026-03-31,40.4,0.0
10570,2026-04-07,38.65,0.0
10570,2026-04-11,13.13,0.0
10570,2026-04-22,22.95,0.0
10570,2026-04-27,36.64,0.0
10570,2026-04-28,49.88,0.0
10570,2026-05-05,42.71,0.0
10570,2026-05-07,21.68,0.0
10573,2026-03-01,57.12,0.0
10576,2026-04-07,14.46,0.4338
10577,2026-02-26,26.35,0.7905
10577,2026-03-17,77.73,2.3319
10583,2026-03-15,1.0,0.0
10585,2026-04-03,39.31,0.0
10585,2026-04-10,50.34,0.0
10585,2026-04-11,54.81,0.0
10585,2026-04-14,24.74,0.0
10585,2026-05-15,31.83,0.0
10586,2026-03-30,26.24,0.0
10586,2026-04-03,56.78,0.0
10586,2026-04-04,24.81,0.0
10586,2026-05-12,32.41,0.0
10586,2026-05-20,42.36,0.0
10587,2026-02-07,4.65,0.1395
10587,2026-02-19,49.33,1.4799
10589,2026-03-08,7.35,0.0
10589,2026-03-13,32.11,0.0
10589,2026-03-20,14.39,0.0
10589,2026-04-08,27.17,0.0
10589,2026-04-14,33.12,0.0
10589,2026-04-23,10.21,0.0
10589,2026-04-27,30.95,0.0
10589,2026-05-01,23.1,0.0
10589,2026-05-04,31.34,0.0
10594,2026-03-18,60.17,1.8051
10595,2026-04-23,48.81,0.0
10595,2026-05-11,52.56,0.0
10602,2026-03-02,6.51,0.0
10602,2026-03-21,30.67,0.0
10602,2026-03-28,35.72,0.0
10602,2026-04-06,1.43,0.0
10603,2026-01-10,26.74,0.8021999999999999
10603,2026-01-18,51.74,1.5522
10603,2026-01-19,63.62,1.9085999999999999
10603,2026-01-28,33.26,0.9977999999999999
10603,2026-02-14,71.61,2.1483
10603,2026-02-14,77.85,2.3354999999999997
10603,2026-02-19,62.15,1.8644999999999998
10605,2026-03-23,47.35,1.4205
10605,2026-04-07,51.25,1.5374999999999999
10605,2026-04-19,46.13,1.3839000000000001
10606,2026-03-26,47.74,1.4322
10606,2026-04-20,52.59,1.5777
10609,2026-03-21,54.03,1.6209
10612,2026-05-03,53.08,1.5923999999999998
10613,2026-02-21,46.73,1.4019
10613,2026-02-24,44.06,1.3218
10613,2026-02-27,29.95,0.8985
10613,2026-03-05,23.85,0.7155
10613,2026-03-08,20.61,0.6183
10613,2026-03-08,53.61,1.6082999999999998
10613,2026-03-19,27.75,0.8325
10613,2026-04-06,53.74,1.6122
10616,2026-01-21,16.63,0.49889999999999995
10616,2026-01-23,37.68,1.1303999999999998
10616,2026-02-17,36.28,1.0884
10616,2026-02-17,24.29,0.7286999999999999
10616,2026-02-23,27.27,0.8180999999999999
10616,2026-02-24,32.4,0.972
10616,2026-03-02,11.86,0.35579999999999995
10617,2026-02-08,6.34,0.19019999999999998
10617,2026-02-24,11.85,0.3555
10617,2026-02-27,31.74,0.9521999999999999
10617,2026-02-27,36.92,1.1076
10617,2026-03-10,40.96,1.2288
10617,2026-03-19,28.47,0.8541
10617,2026-03-25,26.77,0.8030999999999999
10618,2026-03-14,73.31,0.0
10618,2026-04-20,46.16,0.0
10619,2026-04-20,61.69,1.8506999999999998
10623,2026-01-28,79.3,2.379
10623,2026-02-14,69.75,2.0925
10625,2026-01-29,58.02,1.7406
10625,2026-01-31,45.04,1.3512
10625,2026-02-11,35.95,1.0785
10625,2026-02-12,27.8,0.834
10625,2026-02-28,61.77,1.8531
10625,2026-03-03,62.71,1.8813
10627,2026-03-31,30.86,0.9258
10627,2026-05-07,8.34,0.2502
10627,2026-05-09,1.0,0.03
10627,2026-05-11,47.43,1.4228999999999998
10627,2026-05-14,11.06,0.3318
10627,2026-05-14,31.75,0.9525
10627,2026-05-14,15.37,0.46109999999999995
10631,2026-02-12,62.2,0.0
10632,2026-04-03,55.26,1.6578
10634,2026-03-22,22.76,0.0
10634,2026-03-28,54.9,0.0
10634,2026-03-29,21.3,0.0
10634,2026-04-08,33.74,0.0
10634,2026-04-23,14.15,0.0
10634,2026-04-30,38.27,0.0
10634,2026-04-30,30.34,0.0
10634,2026-05-03,32.48,0.0
10634,2026-05-04,67.57,0.0
10635,2026-04-01,49.15,0.0
10635,2026-04-10,50.07,0.0
10635,2026-04-29,50.12,0.0
10636,2026-01-06,59.98,0.0
10636,2026-02-10,61.75,0.0
10636,2026-02-10,62.09,0.0
10636,2026-02-28,90.54,0.0
10638,2026-03-01,10.98,0.3294
10640,2026-01-26,17.69,0.5307000000000001
10640,2026-02-05,69.19,2.0757
10640,2026-02-19,40.36,1.2107999999999999
10640,2026-02-23,58.59,1.7577
10640,2026-03-01,71.78,2.1534
10641,2026-04-19,15.03,0.45089999999999997
10641,2026-04-30,36.76,1.1028
10641,2026-05-10,21.86,0.6557999999999999
10641,2026-05-13,63.71,1.9113
10641,2026-05-17,35.05,1.0514999999999999
10643,2026-01-03,27.16,0.8148
10643,2026-01-10,41.32,1.2396
10643,2026-01-14,45.28,1.3584
10643,2026-01-31,13.77,0.41309999999999997
10645,2026-03-14,41.04,0.0
10645,2026-04-06,63.41,0.0
10645,2026-04-16,34.05,0.0
10645,2026-04-16,40.68,0.0
10645,2026-05-02,63.4,0.0
10645,2026-05-11,48.41,0.0
10646,2026-01-18,54.22,1.6265999999999998
10646,2026-01-31,50.7,1.5210000000000001
10646,2026-02-14,40.18,1.2054
10646,2026-02-25,31.91,0.9572999999999999
10646,2026-03-03,65.83,1.9748999999999999
10646,2026-03-13,23.5,0.705
10647,2026-02-27,33.01,0.9903
10648,2026-03-28,40.98,1.2293999999999998
10648,2026-04-04,38.32,1.1496
10648,2026-04-05,43.94,1.3181999999999998
10648,2026-05-04,56.61,1.6983
10648,2026-05-05,62.04,1.8612
10648,2026-05-06,45.09,1.3527
10649,2026-03-16,11.34,0.0
10651,2026-05-10,22.53,0.6759000000000001
10652,2026-02-24,40.79,1.2237
10652,2026-03-04,28.95,0.8684999999999999
10652,2026-04-16,37.96,1.1388
10653,2026-02-05,52.69,0.0
10653,2026-02-09,52.87,0.0
10653,2026-02-13,50.41,0.0
10653,2026-02-14,38.93,0.0
10653,2026-02-23,62.67,0.0
10653,2026-02-25,49.92,0.0
10654,2026-03-23,58.16,0.0
10654,2026-04-07,60.28,0.0
10656,2026-02-07,54.6,1.638
10656,2026-02-11,56.93,1.7079
10656,2026-02-24,24.06,0.7217999999999999
10656,2026-03-14,66.18,1.9854
10656,2026-03-30,50.54,1.5162
10658,2026-03-28,78.08,2.3424
10658,2026-04-17,67.69,2.0307
10658,2026-04-17,89.33,2.6799
10658,2026-04-19,67.76,2.0328
10658,2026-05-03,57.02,1.7106000000000001
10658,2026-05-15,76.66,2.2998
10661,2026-04-04,90.5,2.715
10661,2026-04-06,70.11,2.1033
10661,2026-04-18,75.63,2.2689
10661,2026-04-27,59.18,1.7753999999999999
10661,2026-04-28,64.33,1.9299
10661,2026-05-07,54.44,1.6331999999999998
10662,2026-03-27,27.41,0.8222999999999999
10662,2026-04-10,26.49,0.7947
10663,2026-02-14,61.31,0.0
10663,2026-02-25,54.73,0.0
10663,2026-02-28,54.44,0.0
10663,2026-03-03,56.56,0.0
10663,2026-03-05,40.86,0.0
10664,2026-02-03,1.0,0.03
10664,2026-02-08,1.34,0.0402
10664,2026-02-14,14.95,0.44849999999999995
10664,2026-02-19,11.12,0.33359999999999995
10665,2026-04-02,36.21,1.0863
10665,2026-04-13,6.8,0.204
10666,2026-01-16,43.23,0.0
10666,2026-02-08,38.87,0.0
10666,2026-02-11,40.83,0.0
10666,2026-02-16,20.91,0.0
10666,2026-02-20,59.53,0.0
10667,2026-02-17,37.02,1.1106
10668,2026-02-05,62.4,0.0
10668,2026-02-15,49.5,0.0
10668,2026-02-18,83.81,0.0
10668,2026-03-11,99.71,0.0
10668,2026-03-17,42.42,0.0
10668,2026-03-20,55.08,0.0
10669,2026-03-13,29.43,0.0
10671,2026-04-11,44.14,1.3242
10671,2026-05-22,40.69,1.2207
10672,2026-03-10,38.86,0.0
10672,2026-03-22,41.89,0.0
10672,2026-03-24,21.86,0.0
10672,2026-04-02,46.32,0.0
10672,2026-04-11,55.93,0.0
10672,2026-04-18,80.24,0.0
10672,2026-04-21,31.92,0.0
10672,2026-04-21,35.7,0.0
10673,2026-04-28,66.45,0.0
10674,2026-02-11,67.19,0.0
10675,2026-05-24,39.12,0.0
10676,2026-03-03,29.54,0.0
10678,2026-02-16,44.43,0.0
10678,2026-02-20,26.53,0.0
10679,2026-04-03,40.63,0.0
10679,2026-04-12,73.76,0.0
10679,2026-04-20,67.3,0.0
10679,2026-04-24,92.29,0.0
10680,2026-03-09,58.91,1.7672999999999999
10683,2026-02-11,34.63,0.0
10683,2026-03-01,54.3,0.0
10683,2026-03-30,26.64,0.0
10684,2026-01-28,21.05,0.0
10684,2026-01-29,33.71,0.0
10684,2026-02-06,66.56,0.0
10684,2026-02-12,21.31,0.0
10684,2026-02-19,33.94,0.0
10684,2026-02-28,47.92,0.0
10684,2026-03-14,6.18,0.0
10684,2026-03-21,43.19,0.0
10688,2026-04-02,54.94,0.0
10688,2026-05-08,27.32,0.0
10688,2026-05-09,46.43,0.0
10688,2026-05-15,57.96,0.0
10690,2026-03-16,26.75,0.8025
10692,2026-02-06,19.1,0.0
10692,2026-03-28,23.99,0.0
10692,2026-03-31,28.47,0.0
10693,2026-02-11,32.11,0.0
10693,2026-02-25,37.24,0.0
10693,2026-02-26,31.35,0.0
10693,2026-03-12,22.21,0.0
10697,2026-05-01,71.99,0.0
10700,2026-03-01,78.27,0.0
10700,2026-03-05,75.57,0.0
10700,2026-03-10,47.15,0.0
10700,2026-04-18,69.94,0.0
10700,2026-04-19,76.74,0.0
10701,2026-03-10,38.04,0.0
10704,2026-02-15,56.38,1.6914
10704,2026-02-25,48.61,1.4583
10704,2026-02-25,34.14,1.0242
10706,2026-02-26,40.91,1.2272999999999998
10706,2026-03-16,33.05,0.9914999999999998
10706,2026-03-27,47.83,1.4348999999999998
10706,2026-04-01,33.76,1.0128
10706,2026-04-10,56.84,1.7052
10707,2026-02-11,18.08,0.5423999999999999
10708,2026-02-03,56.29,1.6886999999999999
10708,2026-02-09,52.94,1.5881999999999998
10708,2026-02-12,51.31,1.5393000000000001
10708,2026-03-08,61.32,1.8396
10708,2026-03-09,63.95,1.9185
10708,2026-03-14,72.16,2.1647999999999996
10708,2026-03-18,54.8,1.644
10708,2026-04-01,84.26,2.5278
10709,2026-01-20,13.34,0.0
10709,2026-01-27,5.99,0.0
10709,2026-03-09,32.2,0.0
10712,2026-04-25,39.61,0.0
10717,2026-03-08,65.0,1.95
10721,2026-02-15,49.42,0.0
10721,2026-02-27,64.69,0.0
10722,2026-01-22,23.75,0.0
10722,2026-02-13,31.22,0.0
10722,2026-02-28,14.98,0.0
10724,2026-05-11,24.81,0.7443
10728,2026-04-14,23.33,0.0
10733,2026-02-23,51.19,1.5356999999999998
10734,2026-04-08,76.63,0.0
10734,2026-04-28,60.67,0.0
10734,2026-05-08,38.17,0.0
10738,2026-01-10,28.9,0.0
10738,2026-01-14,29.89,0.0
10738,2026-01-31,8.09,0.0
10738,2026-02-01,15.62,0.0
10738,2026-02-09,34.59,0.0
10738,2026-02-10,10.34,0.0
10738,2026-02-16,4.61,0.0
10738,2026-02-18,21.61,0.0
10738,2026-02-21,39.6,0.0
10738,2026-02-25,30.33,0.0
10738,2026-03-02,1.0,0.0
10738,2026-03-03,26.08,0.0
10739,2026-03-06,61.7,0.0
10739,2026-03-29,68.61,0.0
10741,2026-01-20,21.24,0.6371999999999999
10741,2026-02-04,33.31,0.9993000000000001
10741,2026-02-09,15.19,0.4557
10741,2026-02-12,7.86,0.2358
10741,2026-02-23,32.62,0.9785999999999999
10741,2026-03-08,23.99,0.7196999999999999
10741,2026-03-11,28.92,0.8676
10741,2026-03-15,31.41,0.9422999999999999
10744,2026-03-08,52.03,0.0
10744,2026-03-22,17.11,0.0
10744,2026-04-13,14.63,0.0
10744,2026-04-13,64.96,0.0
10746,2026-03-27,59.51,0.0
10748,2026-01-26,32.46,0.9738
10751,2026-03-24,53.19,1.5957
10751,2026-03-25,37.69,1.1306999999999998
10751,2026-03-26,41.61,1.2483
10751,2026-04-13,19.85,0.5955
10752,2026-02-26,63.45,0.0
10752,2026-03-08,64.89,0.0
10752,2026-04-04,37.17,0.0
10752,2026-04-05,59.55,0.0
10752,2026-04-10,21.65,0.0
10753,2026-02-17,37.61,0.0
10753,2026-02-22,39.59,0.0
10753,2026-03-01,41.97,0.0
10753,2026-03-10,40.33,0.0
10753,2026-03-26,12.39,0.0
10754,2026-04-14,32.44,0.9731999999999998
10756,2026-02-28,35.38,0.0
10756,2026-03-02,29.13,0.0
10756,2026-03-10,39.35,0.0
10756,2026-04-17,43.08,0.0
10758,2026-01-19,47.3,1.4189999999999998
10758,2026-01-21,47.64,1.4292
10758,2026-02-23,65.4,1.9620000000000002
10758,2026-03-14,65.91,1.9772999999999998
10760,2026-01-24,46.46,0.0
10761,2026-04-21,55.69,1.6706999999999999
10761,2026-04-22,47.94,1.4382
10761,2026-04-29,48.54,1.4562
10761,2026-05-04,63.84,1.9152
10761,2026-05-08,61.05,1.8315
10763,2026-03-03,28.46,0.8538
10767,2026-03-08,35.97,0.0
10767,2026-03-14,51.55,0.0
10767,2026-03-19,47.73,0.0
10767,2026-03-31,8.7,0.0
10767,2026-04-03,40.48,0.0
10767,2026-04-08,30.8,0.0
10767,2026-04-13,70.89,0.0
10767,2026-04-20,53.19,0.0
10767,2026-04-24,36.54,0.0
10767,2026-05-02,18.95,0.0
10768,2026-04-22,43.28,0.0
10768,2026-04-26,29.56,0.0
10768,2026-05-07,47.71,0.0
10768,2026-05-13,58.26,0.0
10769,2026-02-07,26.05,0.0
10769,2026-02-15,29.65,0.0
10769,2026-02-27,11.92,0.0
10769,2026-03-03,63.19,0.0
10769,2026-03-04,24.88,0.0
10769,2026-03-14,29.21,0.0
10769,2026-03-15,12.49,0.0
10769,2026-03-23,53.13,0.0
10770,2026-02-18,46.58,1.3974
10770,2026-03-06,65.09,1.9527
10770,2026-03-18,34.61,1.0383
10771,2026-01-25,44.81,0.0
10771,2026-02-03,24.96,0.0
10774,2026-02-12,17.39,0.0
10777,2026-02-03,37.86,0.0
10778,2026-03-07,70.3,2.109
10778,2026-03-23,40.84,1.2252
10778,2026-04-04,41.0,1.23
10778,2026-04-12,17.25,0.5175
10778,2026-04-15,54.88,1.6464
10778,2026-04-18,45.68,1.3703999999999998
10778,2026-05-03,56.43,1.6928999999999998
10783,2026-01-29,33.93,1.0179
10783,2026-02-02,5.34,0.16019999999999998
10787,2026-02-15,46.81,1.4043
10787,2026-02-19,25.35,0.7605000000000001
10787,2026-03-29,7.76,0.23279999999999998
10788,2026-04-30,62.39,1.8717
10790,2026-03-12,33.32,0.0
10796,2026-02-15,64.67,1.9401
10796,2026-02-23,31.35,0.9405
10796,2026-03-08,46.43,1.3929
10796,2026-03-24,54.2,1.6260000000000001
10796,2026-03-29,55.08,1.6523999999999999
10796,2026-04-05,40.0,1.2
10796,2026-04-11,52.2,1.566
10796,2026-04-12,11.48,0.3444
10796,2026-04-13,26.36,0.7908
10798,2026-03-27,59.09,0.0
10802,2026-03-10,61.49,1.8447
10807,2026-03-05,63.47,1.9041
10807,2026-03-27,53.18,1.5954
10810,2026-04-26,29.02,0.0
10810,2026-05-17,20.25,0.0
10812,2026-01-23,51.8,0.0
10812,2026-03-15,58.71,0.0
10813,2026-02-14,35.8,0.0
10813,2026-02-18,40.31,0.0
10813,2026-03-31,36.61,0.0
10813,2026-04-08,49.74,0.0
10814,2026-03-13,42.13,1.2639
10815,2026-03-15,18.89,0.0
10815,2026-03-17,47.4,0.0
10815,2026-04-09,64.58,0.0
10815,2026-04-10,48.88,0.0
10815,2026-04-24,42.32,0.0
10816,2026-05-15,70.41,0.0
10818,2026-05-17,59.1,1.773
10819,2026-03-07,21.3,0.639
10819,2026-03-30,18.53,0.5559000000000001
10819,2026-04-01,54.0,1.6199999999999999
10822,2026-01-04,50.38,1.5114
10822,2026-01-06,48.86,1.4658
10822,2026-01-11,38.03,1.1409
10822,2026-01-14,67.61,2.0282999999999998
10822,2026-01-24,36.21,1.0863
10822,2026-01-27,42.15,1.2645
10822,2026-02-05,34.56,1.0368
10822,2026-02-09,42.74,1.2822
10822,2026-02-09,40.36,1.2107999999999999
10822,2026-03-01,30.38,0.9114
10822,2026-03-02,55.05,1.6514999999999997
10823,2026-04-07,31.83,0.0
10824,2026-04-15,29.69,0.8907
10824,2026-05-05,18.7,0.5609999999999999
10824,2026-05-08,19.55,0.5865
10824,2026-05-14,21.64,0.6492
10827,2026-01-09,47.9,1.4369999999999998
10827,2026-01-14,49.41,1.4823
10827,2026-01-14,66.76,2.0028
10827,2026-01-23,24.72,0.7415999999999999
10827,2026-02-03,41.35,1.2405
10827,2026-02-04,38.04,1.1412
10827,2026-02-07,26.65,0.7994999999999999
10827,2026-02-17,65.42,1.9626
10827,2026-02-26,40.1,1.203
10828,2026-04-08,48.25,0.0
10828,2026-04-15,46.96,0.0
10828,2026-04-19,49.26,0.0
10828,2026-04-21,48.28,0.0
10828,2026-04-21,66.28,0.0
10834,2026-02-13,68.05,2.0414999999999996
10834,2026-04-04,55.62,1.6685999999999999
10841,2026-02-09,1.0,0.0
10841,2026-03-02,1.0,0.0
10841,2026-03-23,12.46,0.0
10843,2026-01-13,38.2,1.1460000000000001
10843,2026-01-13,59.02,1.7706
10843,2026-02-01,70.87,2.1261
10843,2026-02-08,54.2,1.6260000000000001
10843,2026-02-08,39.98,1.1993999999999998
10843,2026-02-10,55.95,1.6785
10843,2026-02-12,16.1,0.48300000000000004
10848,2026-03-09,31.78,0.9534
10848,2026-03-16,1.0,0.03
10848,2026-03-18,23.42,0.7026
10848,2026-04-11,37.48,1.1243999999999998
10848,2026-04-18,9.57,0.2871
10848,2026-04-18,27.49,0.8246999999999999
10848,2026-05-04,21.16,0.6348
10855,2026-02-22,21.64,0.6492
10855,2026-03-28,27.13,0.8139
10856,2026-02-19,40.81,0.0
10856,2026-02-25,62.75,0.0
10856,2026-02-25,21.75,0.0
10856,2026-03-04,51.97,0.0
10856,2026-03-09,47.22,0.0
10856,2026-03-11,25.15,0.0
10856,2026-03-31,41.46,0.0
10858,2026-03-07,32.54,0.0
10859,2026-04-16,35.7,0.0
10859,2026-04-22,33.95,0.0
10859,2026-04-25,47.04,0.0
10859,2026-04-26,37.38,0.0
10859,2026-05-07,38.39,0.0
10859,2026-05-07,30.85,0.0
10859,2026-05-15,47.03,0.0
10860,2026-02-09,48.59,0.0
10860,2026-02-28,51.07,0.0
10860,2026-03-23,25.17,0.0
10860,2026-03-30,49.73,0.0
10860,2026-04-01,45.33,0.0
10862,2026-02-07,40.51,1.2152999999999998
10864,2026-03-19,48.78,0.0
10869,2026-01-19,38.46,1.1538
10869,2026-01-25,15.05,0.4515
10870,2026-04-07,42.83,0.0
10870,2026-04-30,27.88,0.0
10870,2026-05-04,27.14,0.0
10871,2026-03-18,37.16,0.0
10871,2026-03-27,53.08,0.0
10871,2026-03-31,56.37,0.0
10871,2026-04-25,25.47,0.0
10871,2026-04-27,52.74,0.0
10871,2026-05-02,26.41,0.0
10872,2026-02-06,35.27,1.0581
10872,2026-02-11,47.1,1.413
10872,2026-02-12,31.11,0.9332999999999999
10872,2026-02-15,44.7,1.341
10872,2026-03-01,36.44,1.0932
10872,2026-04-01,48.21,1.4463
10873,2026-01-22,24.16,0.0
10875,2026-02-02,48.15,0.0
10876,2026-05-17,49.35,1.4805
10877,2026-03-22,38.53,1.1559
10877,2026-03-31,29.59,0.8876999999999999
10877,2026-04-04,53.23,1.5968999999999998
10877,2026-04-07,73.09,2.1927
10877,2026-04-08,61.2,1.836
10877,2026-04-26,1.0,0.03
10877,2026-04-30,24.09,0.7227
10878,2026-03-03,54.7,1.641
10878,2026-03-14,32.9,0.9869999999999999
10878,2026-03-18,32.13,0.9639000000000001
10878,2026-04-08,42.8,1.2839999999999998
10883,2026-03-23,25.24,0.7571999999999999
10883,2026-03-28,46.48,1.3943999999999999
10883,2026-04-04,42.76,1.2828
10883,2026-04-09,53.18,1.5954
10883,2026-04-21,60.25,1.8074999999999999
10883,2026-04-23,60.79,1.8236999999999999
10883,2026-05-09,27.12,0.8136
10884,2026-03-15,70.48,2.1144
10886,2026-02-19,55.97,1.6790999999999998
10890,2026-04-17,18.96,0.5688
10890,2026-04-20,61.5,1.845
10890,2026-05-16,54.08,1.6223999999999998
10890,2026-05-29,71.97,2.1591
10894,2026-03-24,25.87,0.0
10894,2026-04-01,67.41,0.0
10894,2026-04-13,72.1,0.0
10894,2026-04-18,44.64,0.0
10894,2026-04-20,57.07,0.0
10894,2026-04-20,48.4,0.0
10894,2026-04-23,50.96,0.0
10894,2026-04-24,48.34,0.0
10894,2026-05-06,48.99,0.0
10895,2026-02-09,55.33,0.0
10895,2026-02-13,77.69,0.0
10895,2026-02-17,85.93,0.0
10895,2026-02-22,50.52,0.0
10895,2026-02-23,57.78,0.0
10895,2026-02-25,87.47,0.0
10895,2026-02-28,77.81,0.0
10895,2026-03-07,56.24,0.0
10895,2026-03-20,86.86,0.0
10895,2026-03-21,41.7,0.0
10895,2026-04-02,68.07,0.0
10899,2026-02-16,73.41,0.0
10899,2026-03-04,27.16,0.0
10899,2026-03-05,65.24,0.0
10901,2026-03-27,72.33,2.1698999999999997
10901,2026-04-01,58.91,1.7672999999999999
10901,2026-04-13,52.03,1.5609
10901,2026-04-22,58.1,1.7429999999999999
10901,2026-04-27,38.67,1.1601
10901,2026-04-28,70.43,2.1129000000000002
10901,2026-05-01,2.26,0.06779999999999999
10901,2026-05-08,43.39,1.3017
10901,2026-05-19,45.69,1.3706999999999998
10903,2026-02-25,33.39,1.0017
10903,2026-03-02,48.25,1.4475
10903,2026-03-02,50.82,1.5246
10903,2026-03-03,55.27,1.6581000000000001
10903,2026-03-23,70.26,2.1078
10903,2026-04-23,44.53,1.3359
10907,2026-03-19,25.52,0.7656
10907,2026-03-30,51.41,1.5422999999999998
10909,2026-03-21,38.35,0.0
10909,2026-03-23,42.13,0.0
10909,2026-03-25,57.95,0.0
10909,2026-03-31,49.88,0.0
10909,2026-04-03,37.55,0.0
10909,2026-04-08,46.34,0.0
10909,2026-04-19,31.11,0.0
10913,2026-03-15,36.26,0.0
10913,2026-04-17,45.32,0.0
10913,2026-05-02,69.96,0.0
10914,2026-02-11,41.19,0.0
10914,2026-02-28,76.56,0.0
10914,2026-03-04,45.84,0.0
10914,2026-03-06,63.51,0.0
10914,2026-03-07,75.49,0.0
10914,2026-03-07,32.53,0.0
10914,2026-03-12,50.95,0.0
10914,2026-03-15,42.28,0.0
10914,2026-03-17,78.99,0.0
10915,2026-01-24,40.35,1.2105
10915,2026-01-29,68.95,2.0685000000000002
10915,2026-02-17,75.21,2.2562999999999995
10915,2026-02-20,48.28,1.4484
10915,2026-02-24,32.0,0.96
10915,2026-03-08,49.29,1.4787
10915,2026-03-08,30.43,0.9128999999999999
10915,2026-03-14,6.96,0.20879999999999999
10917,2026-03-11,44.65,1.3395
10917,2026-03-15,36.01,1.0802999999999998
10917,2026-04-28,33.72,1.0115999999999998
10917,2026-05-01,18.73,0.5619
10918,2026-04-27,52.54,1.5761999999999998
10921,2026-04-03,40.89,1.2267
10921,2026-04-07,41.71,1.2513
10921,2026-05-01,27.56,0.8268
10922,2026-02-24,41.94,0.0
10922,2026-03-07,23.06,0.0
10922,2026-03-12,39.38,0.0
10922,2026-03-16,33.6,0.0
10922,2026-03-19,37.79,0.0
10922,2026-03-31,31.24,0.0
10922,2026-04-12,1.0,0.0
10922,2026-04-15,35.42,0.0
10922,2026-04-18,48.49,0.0
10923,2026-03-08,41.8,0.0
10924,2026-02-11,37.27,1.1181
10924,2026-02-20,35.28,1.0584
10926,2026-02-13,73.45,0.0
10926,2026-02-20,48.34,0.0
10926,2026-03-26,37.77,0.0
10926,2026-03-27,43.67,0.0
10926,2026-03-29,51.3,0.0
10927,2026-02-07,70.61,0.0
10927,2026-02-07,80.51,0.0
10927,2026-02-27,71.22,0.0
10927,2026-03-04,58.16,0.0
10927,2026-03-10,74.25,0.0
10927,2026-03-10,68.27,0.0
10927,2026-03-17,45.91,0.0
10927,2026-03-19,74.66,0.0
10929,2026-04-27,53.17,0.0
10930,2026-03-24,49.4,0.0
10934,2026-05-12,62.4,0.0
10935,2026-04-21,46.92,0.0
10937,2026-04-16,61.25,1.8375
10940,2026-04-25,50.87,0.0
10941,2026-03-14,15.02,0.45059999999999995
10941,2026-03-22,54.83,1.6448999999999998
10941,2026-03-27,25.63,0.7688999999999999
10941,2026-04-04,46.02,1.3806
10941,2026-04-04,39.83,1.1948999999999999
10941,2026-05-02,39.9,1.1969999999999998
10941,2026-05-06,52.73,1.5818999999999999
10942,2026-03-26,34.72,0.0
10942,2026-04-18,28.59,0.0
10945,2026-04-05,35.18,1.0554
10945,2026-04-15,31.17,0.9351
10945,2026-05-07,20.06,0.6017999999999999
10945,2026-05-16,54.73,1.6419
10945,2026-05-19,31.6,0.948
10945,2026-05-27,56.87,1.7061
10948,2026-03-18,66.37,1.9911
10948,2026-05-05,45.74,1.3722
10949,2026-03-27,54.62,0.0
10950,2026-04-24,21.17,0.6351
10953,2026-02-06,17.11,0.0
10953,2026-02-08,39.88,0.0
10953,2026-02-11,30.09,0.0
10953,2026-03-11,24.43,0.0
10953,2026-03-15,41.62,0.0
